HTTP_SYSTEM_ERROR,activeThreads,clients,cpu,fileDescriptors,free_disk_space,gc,http2xxNum,http4xxNum,http5xxNum,httpHitsRate,httpMeanTimes,httpSessions,httpSessionsMeanAge,httpSystemErrors,http_Cpu_Time_Sum,http_Error_Hits,http_Gobal_Hits,loadedClassesCount,runningThreads,systemLoad,threadCount,tomcatBusyThreads,tomcatBytesSent,usedConnections,usedMemory,usedNonHeapMemory,usedPhysicalMemorySize
6,7,300,1,350,23876300000,0,36751,1,15019,171,3556,148,15,60.8187,2,14676,36752,8355,7,0.1,189,7,2908750,285,337465000,65486400,1830190000
6,127,300,1,475,23876100000,0,36922,1,15123,79,3642,148,15,2.53165,2,14778,36923,8355,7,0.07,189,127,1972230,285,380230000,65486500,1819400000
6,174,300,1,521,23876000000,0,37000,2,15124,56,8231,144,15,1.78571,2,14782,37002,8355,7,0.03,199,174,1351430,285,281709000,65491400,1818040000
6,200,300,1,596,23875900000,0,37056,2,15125,66,6386,141,15,0,2,14783,37058,8355,7,0.01,218,200,1106390,285,313800000,65491400,1821380000
6,198,300,1,906,23875800000,0,37243,2,15129,52,26926,144,15,3.84615,2,14788,37245,8355,7,0,218,200,1017950,285,280115000,65491400,1828290000
6,198,300,1,1049,23875600000,0,37354,2,15135,52,55001,146,16,5.76923,2,14793,37356,8355,7,0,218,200,993680,285,340612000,65491400,1831120000
6,198,300,1,1049,23875600000,0,37354,2,15135,52,55001,146,16,5.76923,2,14793,37356,8355,7,0,218,200,993680,285,340612000,65491400,1831120000
6,198,300,1,1049,23875600000,0,37354,2,15135,52,55001,146,16,5.76923,2,14793,37356,8355,7,0,218,200,993680,285,340612000,65491400,1831120000
6,198,300,1,1049,23875600000,0,37354,2,15135,52,55001,146,16,5.76923,2,14793,37356,8355,7,0,218,200,993680,285,340612000,65491400,1831120000
6,175,300,2,517,23872400000,0,37406,2,15138,462,179402,148,15,85.9307,2,14795,37408,8355,7,0,218,177,5210140,285,297673000,65492000,1836770000
6,107,300,1,447,23870900000,0,37868,2,15535,245,14468,148,14,71.8367,2,15187,37870,8355,7,1.08,218,107,3171150,285,397552000,65496700,1840320000
6,86,300,1,426,23870100000,0,38113,2,15711,161,35220,152,14,57.1429,2,15352,38115,8355,7,0.43,179,86,2344270,285,275808000,65497000,1832650000
6,187,300,1,530,23870000000,0,38274,2,15803,70,4487,161,13,0,2,15484,38276,8355,7,0.16,206,187,1700880,285,322174000,65497000,1830930000
6,199,300,1,700,23869800000,0,38412,2,15803,68,20920,162,14,4.41176,2,15463,38414,8355,7,0.02,218,200,1185190,285,386528000,65497000,1832810000
6,199,300,1,760,23869800000,0,38480,2,15806,48,17302,161,13,2.08333,2,15470,38482,8355,7,0.01,218,200,834549,285,293810000,65497000,1834250000
6,195,300,1,893,23869700000,0,38596,2,15811,63,29962,168,14,7.93651,2,15474,38598,8355,7,0.16,218,200,944874,285,362653000,65497000,1836580000
6,198,300,1,991,23869600000,0,38659,2,15816,67,16110,172,13,5.97015,2,15466,38661,8355,7,0.06,218,200,1307180,285,403009000,65497000,1838800000
6,198,300,1,991,23869600000,0,38659,2,15816,67,16110,172,13,5.97015,2,15466,38661,8355,7,0.06,218,200,1307180,285,403009000,65497000,1838800000
6,198,300,1,991,23869600000,0,38659,2,15816,67,16110,172,13,5.97015,2,15466,38661,8355,7,0.06,218,200,1307180,285,403009000,65497000,1838800000
6,198,300,1,764,23867600000,0,39031,2,16064,69,16045,184,13,4.34783,2,15734,39033,8355,7,1,218,200,1220840,285,363796000,65505600,1841950000
6,198,300,1,764,23867600000,0,39031,2,16064,69,16045,184,13,4.34783,2,15734,39033,8355,7,1,218,200,1220840,285,363796000,65505600,1841950000
6,195,300,1,536,23865900000,0,39100,2,16067,267,70679,175,13,74.9064,2,15745,39102,8355,7,0.4,218,196,2953620,285,355759000,65505600,1842140000
6,200,300,0,972,23865700000,0,39478,2,16271,37,182748,170,14,5.40541,1,15934,39480,8355,7,0.01,218,200,773889,286,324291000,65505600,1841140000
6,200,300,0,1149,23865600000,0,39563,2,16273,36,316313,164,15,5.55556,1,15935,39565,8355,7,0.19,218,200,613635,286,370734000,65505600,1842750000
6,199,300,1,1311,23865500000,0,39646,2,16279,36,164180,156,16,5.55556,1,15948,39648,8355,7,0.03,218,200,737180,286,295922000,65505600,1845130000
6,200,300,1,1574,23865400000,0,39765,2,16287,45,583693,153,17,0,1,15965,39767,8355,7,0,218,200,687114,286,375104000,65505600,1848110000
6,200,300,1,1574,23865400000,0,39765,2,16287,45,583693,153,17,0,1,15965,39767,8355,7,0,218,200,687114,286,375104000,65505600,1848110000
6,200,300,1,1574,23865400000,0,39765,2,16287,45,583693,153,17,0,1,15965,39767,8355,7,0,218,200,687114,286,375104000,65505600,1848110000
6,198,300,1,1464,23863700000,0,40051,2,16488,63,28371,161,16,12.6984,1,16166,40053,8355,7,0.47,218,200,1171640,286,409311000,65505600,1854940000
6,198,300,1,1464,23863700000,0,40051,2,16488,63,28371,161,16,12.6984,1,16166,40053,8355,7,0.47,218,200,1171640,286,409311000,65505600,1854940000
6,198,300,1,1464,23863700000,0,40051,2,16488,63,28371,161,16,12.6984,1,16166,40053,8355,7,0.47,218,200,1171640,286,409311000,65505600,1854940000
6,198,300,1,1464,23863700000,0,40051,2,16488,63,28371,161,16,12.6984,1,16166,40053,8355,7,0.47,218,200,1171640,286,409311000,65505600,1854940000
6,198,300,1,1464,23863700000,0,40051,2,16488,63,28371,161,16,12.6984,1,16166,40053,8355,7,0.47,218,200,1171640,286,409311000,65505600,1854940000
6,198,300,1,1464,23863700000,0,40051,2,16488,63,28371,161,16,12.6984,1,16166,40053,8355,7,0.47,218,200,1171640,286,409311000,65505600,1854940000
6,198,300,1,1464,23863700000,0,40051,2,16488,63,28371,161,16,12.6984,1,16166,40053,8355,7,0.47,218,200,1171640,286,409311000,65505600,1854940000
6,2,300,4,378,23856900000,0,40114,2,16496,947,15108,174,15,89.2291,1,16170,40116,8355,7,0.32,218,3,10220800,286,332021000,65505600,1858640000
6,82,300,1,441,23856800000,0,41061,2,17341,67,3077,177,15,0,1,17011,41063,8355,7,0.19,127,82,1585560,287,374099000,65505600,1844920000
6,85,300,1,442,23856700000,0,41128,2,17341,78,22399,184,15,0,1,17008,41130,8355,7,0.07,127,85,1903030,287,409770000,65505600,1821810000
6,126,300,1,486,23856600000,0,41206,2,17341,81,63621,194,15,1.23457,1,17019,41208,8355,7,0.03,178,127,1346340,287,333915000,65505600,1827140000
6,196,300,1,669,23856400000,0,41368,2,17343,82,108536,197,14,4.87805,1,17006,41370,8355,7,0.03,218,200,1330810,287,424500000,65505600,1835320000
6,198,300,1,662,23856300000,0,41450,2,17347,83,36359,202,13,3.61446,1,17014,41452,8355,7,0.15,218,200,1527280,287,337939000,65505600,1836570000
6,198,300,1,662,23856300000,0,41450,2,17347,83,36359,202,13,3.61446,1,17014,41452,8355,7,0.15,218,200,1527280,287,337939000,65505600,1836570000
6,16,300,1,374,23854600000,0,41533,2,17350,276,118088,197,13,77.1739,1,17021,41535,8355,7,0.05,218,16,3650090,287,339049000,65505600,1841240000
6,16,300,1,358,23853200000,0,41809,2,17563,206,17763,193,13,67.4757,1,17214,41811,8355,7,0.02,213,16,2813240,287,405948000,65505600,1842560000
6,26,300,1,368,23852400000,0,42015,2,17702,156,11716,199,13,50.641,1,17333,42017,8355,7,0.01,172,26,2604450,287,406489000,65505600,1835830000
6,160,300,1,511,23852200000,0,42171,2,17781,83,3125,206,13,0,1,17413,42173,8355,7,0,188,160,1349430,287,323338000,65505600,1835500000
6,194,300,1,942,23852000000,0,42387,2,17785,80,81131,214,12,10,1,17433,42389,8355,7,0.03,218,200,1431450,287,327511000,65505600,1844770000
6,196,300,1,1229,23851800000,0,42530,2,17802,74,129332,210,11,8.10811,1,17461,42532,8355,7,0,218,200,1414370,287,405920000,65505600,1849240000
6,196,300,1,1229,23851800000,0,42530,2,17802,74,129332,210,11,8.10811,1,17461,42532,8355,7,0,218,200,1414370,287,405920000,65505600,1849240000
6,195,300,2,1105,23850100000,0,42604,2,17808,258,167675,213,11,77.907,1,17473,42606,8354,7,0,218,200,3342390,287,246084000,65505600,1853560000
6,195,300,2,1105,23850100000,0,42604,2,17808,258,167675,213,11,77.907,1,17473,42606,8354,7,0,218,200,3342390,287,246084000,65505600,1853560000
6,195,300,2,1105,23850100000,0,42604,2,17808,258,167675,213,11,77.907,1,17473,42606,8354,7,0,218,200,3342390,287,246084000,65505600,1853560000
6,0,300,3,350,23844300000,0,42862,2,18009,793,19994,220,11,92.3077,1,17662,42864,8354,7,0.29,218,5,8776120,287,175060000,65505600,1855240000
6,47,300,1,435,23843800000,0,43655,2,18741,100,5863,229,12,32,1,18376,43657,8354,7,0.51,139,47,2327480,287,256497000,65505600,1844510000
6,98,300,1,478,23843700000,0,43755,2,18773,65,13574,232,12,1.53846,1,18415,43757,8354,7,0.19,136,98,1688960,287,293371000,65505600,1824450000
6,198,300,1,541,23843600000,0,43820,2,18774,66,5782,236,13,0,1,18418,43822,8354,7,0.07,217,198,1756020,287,204488000,65506000,1831860000
6,194,300,1,837,23843400000,0,44003,2,18778,60,28577,252,14,16.6667,1,18435,44005,8354,7,0,218,200,1117840,287,183776000,65513700,1836670000
6,196,300,1,871,23843300000,0,44063,2,18788,61,55876,255,15,14.7541,1,18436,44065,8354,7,0.04,218,200,1378550,287,215377000,65513700,1838170000
6,196,300,1,871,23843300000,0,44063,2,18788,61,55876,255,15,14.7541,1,18436,44065,8354,7,0.04,218,200,1378550,287,215377000,65513700,1838170000
6,196,300,1,871,23843300000,0,44063,2,18788,61,55876,255,15,14.7541,1,18436,44065,8354,7,0.04,218,200,1378550,287,215377000,65513700,1838170000
6,196,300,1,601,23841600000,0,44124,2,18797,251,225792,263,15,79.6813,1,18447,44126,8354,7,0.01,218,200,3365720,287,218636000,65513700,1842750000
6,8,300,2,352,23838800000,0,44375,2,18997,387,36327,268,16,85.2713,1,18637,44377,8354,7,2.01,218,8,5050760,287,225199000,65513700,1846950000
6,56,300,1,418,23838000000,0,44762,2,19327,130,3538,268,16,56.1538,1,18962,44764,8354,7,0.74,148,56,2292130,287,222781000,65513700,1838940000
6,170,300,1,520,23837900000,0,44892,2,19400,56,2309,273,16,0,1,19029,44894,8354,7,0.27,197,170,1189050,287,260027000,65513700,1837850000
6,199,300,1,950,23837700000,0,45092,2,19406,35,8921,250,16,8.57143,1,19051,45094,8354,7,0.05,218,200,646067,287,258947000,65513700,1846000000
6,200,300,1,1043,23837600000,0,45127,2,19409,44,10044,246,17,6.81818,1,19055,45129,8354,7,0.06,218,200,924688,287,289432000,65513700,1847670000
6,200,300,1,1043,23837600000,0,45127,2,19409,44,10044,246,17,6.81818,1,19055,45129,8354,7,0.06,218,200,924688,287,289432000,65513700,1847670000
6,199,300,1,869,23835800000,0,45171,2,19412,238,270157,234,16,84.0336,1,19054,45173,8354,7,0.02,218,200,2843180,287,294502000,65513700,1850830000
6,199,300,1,869,23835800000,0,45171,2,19412,238,270157,234,16,84.0336,1,19054,45173,8354,7,0.02,218,200,2843180,287,294502000,65513700,1850830000
6,199,300,1,869,23835800000,0,45171,2,19412,238,270157,234,16,84.0336,1,19054,45173,8354,7,0.02,218,200,2843180,287,294502000,65513700,1850830000
6,5,300,2,349,23832000000,0,45409,2,19612,528,27563,238,16,91.8561,1,19254,45411,8354,7,0.01,218,7,5783580,287,202541000,65513700,1859730000
6,86,300,1,429,23830600000,0,45937,2,20097,201,4927,253,15,71.6418,1,19736,45939,8354,7,0.12,209,86,2703610,287,285900000,65513700,1860390000
6,200,300,1,707,23830400000,0,46171,2,20241,37,76396,248,15,2.7027,1,19876,46173,8354,7,0.02,218,200,808095,287,226730000,65519800,1851970000
6,199,300,1,1370,23830300000,0,46308,2,20248,41,198382,226,15,4.87805,1,19901,46310,8354,7,0,218,200,785306,287,225884000,65519800,1857700000
6,199,300,1,1370,23830300000,0,46308,2,20248,41,198382,226,15,4.87805,1,19901,46310,8354,7,0,218,200,785306,287,225884000,65519800,1857700000
6,200,300,2,1283,23828400000,0,46349,2,20250,254,176167,225,15,85.8268,1,19908,46351,8354,7,0.05,218,200,3030930,287,244791000,65519800,1861840000
6,200,300,2,1283,23828400000,0,46349,2,20250,254,176167,225,15,85.8268,1,19908,46351,8354,7,0.05,218,200,3030930,287,244791000,65519800,1861840000
6,200,300,2,1283,23828400000,0,46349,2,20250,254,176167,225,15,85.8268,1,19908,46351,8354,7,0.05,218,200,3030930,287,244791000,65519800,1861840000
6,200,300,3,1283,23828400000,0,46349,2,20250,254,176167,229,15,85.8268,1,19908,46351,8354,7,0.05,218,200,3030930,287,211991000,65519800,1861840000
6,200,300,3,702,23823200000,0,46603,2,20468,911,22206,229,15,94.5115,1,20112,46605,8354,7,0.1,218,200,7531630,287,211991000,65519800,1855030000
6,98,300,2,448,23819400000,0,47514,2,21329,240,4698,227,15,85.4167,1,20947,47516,8354,7,0.28,218,98,5286110,287,214105000,65519800,1841350000
6,199,300,1,670,23819300000,0,47795,2,21534,40,13718,219,15,2.5,1,21153,47797,8354,7,0.06,218,200,627983,287,273419000,65519800,1824150000
6,200,300,1,1108,23819100000,0,47948,2,21537,39,98858,193,16,0,1,21148,47950,8354,7,0.01,218,200,674384,287,253544000,65519800,1824510000
6,200,300,1,1108,23819100000,0,47948,2,21537,39,98858,193,16,0,1,21148,47950,8354,7,0.01,218,200,674384,287,253544000,65519800,1824510000
6,200,300,1,1108,23819100000,0,47948,2,21537,39,98858,193,16,0,1,21148,47950,8354,7,0.01,218,200,674384,287,253544000,65519800,1824510000
6,199,300,1,961,23817500000,0,47987,2,21537,240,258405,191,16,85,1,21145,47989,8354,7,0.06,218,200,2666910,287,250559000,65519800,1826410000
6,199,300,1,961,23817500000,0,47987,2,21537,240,258405,191,16,85,1,21145,47989,8354,7,0.06,218,200,2666910,287,250559000,65519800,1826410000
6,199,300,1,961,23817500000,0,47987,2,21537,240,258405,191,16,85,1,21145,47989,8354,7,0.06,218,200,2666910,287,250559000,65519800,1826410000
6,21,300,3,365,23812800000,0,48227,2,21741,623,24873,187,16,95.6661,1,21345,48229,8354,7,0.02,218,22,6504230,287,275463000,65519800,1837740000
6,47,300,1,394,23811600000,0,48850,2,22337,169,4497,191,16,79.8817,1,21927,48852,8354,7,0.09,168,47,2009260,287,333018000,65519800,1835140000
6,165,300,1,510,23811400000,0,49019,2,22472,33,2463,190,16,0,1,22069,49021,8354,7,0.03,186,165,675664,287,234829000,65519800,1823540000
6,200,300,1,959,23811300000,0,49142,2,22472,26,77445,170,17,0,1,22073,49144,8354,7,0.05,218,200,464990,287,330351000,65519800,1829070000
6,200,300,1,1056,23811300000,0,49168,2,22472,31,98157,166,17,0,1,22070,49170,8354,7,0.06,218,200,453539,287,235975000,65519800,1830360000
6,200,300,1,1056,23811300000,0,49168,2,22472,31,98157,166,17,0,1,22070,49170,8354,7,0.06,218,200,453539,287,235975000,65519800,1830360000
6,200,300,1,901,23809600000,0,49199,2,22472,233,259090,165,17,85.8369,1,22076,49201,8354,7,0.02,218,200,2543460,287,351365000,65519800,1833150000
6,200,300,1,901,23809600000,0,49199,2,22472,233,259090,165,17,85.8369,1,22076,49201,8354,7,0.02,218,200,2543460,287,351365000,65519800,1833150000
6,200,300,1,901,23809600000,0,49199,2,22472,233,259090,165,17,85.8369,1,22076,49201,8354,7,0.02,218,200,2543460,287,351365000,65519800,1833150000
6,21,300,3,363,23805000000,0,49432,2,22672,614,27414,168,17,95.2769,1,22263,49434,8354,7,0.01,218,21,6315140,287,237953000,65519800,1845340000
6,62,300,1,406,23803600000,0,50046,2,23257,179,9376,170,18,83.7989,1,22867,50048,8354,7,0,202,62,2100350,287,315658000,65519800,1846370000
6,200,300,1,889,23803400000,0,50289,2,23407,30,6416,148,18,0,1,23010,50291,8354,7,0.29,218,200,537719,287,257988000,65519800,1836840000
6,200,300,1,1441,23803400000,0,50373,2,23408,21,31563,124,17,4.7619,1,23020,50375,8354,7,0.01,218,200,360727,287,337594000,65519800,1843440000
6,200,300,1,1338,23801700000,0,50394,2,23409,232,295153,126,17,88.7931,1,23021,50396,8354,7,0.14,218,200,2547140,287,345259000,65519800,1846180000
6,200,300,1,1338,23801700000,0,50394,2,23409,232,295153,126,17,88.7931,1,23021,50396,8354,7,0.14,218,200,2547140,287,345259000,65519800,1846180000
6,200,300,1,1338,23801700000,0,50394,2,23409,232,295153,126,17,88.7931,1,23021,50396,8354,7,0.14,218,200,2547140,287,345259000,65519800,1846180000
6,200,300,1,1338,23801700000,0,50394,2,23409,232,295153,126,17,88.7931,1,23021,50396,8354,7,0.14,218,200,2547140,287,345259000,65519800,1846180000
6,200,300,1,1338,23801700000,0,50394,2,23409,232,295153,126,17,88.7931,1,23021,50396,8354,7,0.14,218,200,2547140,287,345259000,65519800,1846180000
6,4,300,4,347,23793800000,0,50626,2,23615,1026,21218,134,16,96.4912,1,23209,50628,8354,7,0.05,218,4,10496500,287,289946000,65520000,1844510000
6,102,300,1,449,23793700000,0,51652,2,24605,26,1141,132,16,0,1,24195,51654,8354,7,0.02,144,102,407836,287,322732000,65520000,1834850000
6,173,300,1,525,23793700000,0,51678,2,24605,26,6577,126,16,0,1,24199,51680,8354,7,0.01,196,173,420055,287,350255000,65520000,1819310000
6,200,300,1,1055,23793500000,0,51820,2,24607,20,11428,106,16,0,1,24198,51822,8354,7,0.04,218,200,263165,287,364938000,65520000,1826930000
6,200,300,1,1055,23793500000,0,51820,2,24607,20,11428,106,16,0,1,24198,51822,8354,7,0.04,218,200,263165,287,364938000,65520000,1826930000
6,200,300,1,1055,23793500000,0,51820,2,24607,20,11428,106,16,0,1,24198,51822,8354,7,0.04,218,200,263165,287,364938000,65520000,1826930000
6,200,300,1,1055,23793500000,0,51820,2,24607,20,11428,106,16,0,1,24198,51822,8354,7,0.04,218,200,263165,287,364938000,65520000,1826930000
6,200,300,1,1055,23793500000,0,51820,2,24607,20,11428,106,16,0,1,24198,51822,8354,7,0.04,218,200,263165,287,364938000,65520000,1826930000
6,200,300,1,1055,23793500000,0,51820,2,24607,20,11428,106,16,0,1,24198,51822,8354,7,0.04,218,200,263165,287,364938000,65520000,1826930000
6,12,300,3,357,23787900000,0,51840,2,24607,698,127681,113,15,96.5616,1,24193,51842,8354,7,0.01,218,12,7554650,287,369532000,65520000,1839800000
6,111,300,1,453,23787700000,0,52538,2,25281,30,4410,114,15,33.3333,1,24867,52540,8354,7,0.01,153,111,487894,287,284518000,65520000,1832600000
6,200,300,0,618,23787600000,0,52589,2,25291,18,11063,111,15,0,1,24879,52591,8354,7,0,218,200,375072,287,336738000,65520000,1829180000
6,200,300,0,1105,23787500000,0,52669,2,25292,14,4687,92,17,0,1,24875,52671,8354,7,0.65,218,200,226994,287,315201000,65520000,1834240000
6,200,300,0,1105,23787500000,0,52669,2,25292,14,4687,92,17,0,1,24875,52671,8354,7,0.65,218,200,226994,287,315201000,65520000,1834240000
6,200,300,0,1105,23787500000,0,52669,2,25292,14,4687,92,17,0,1,24875,52671,8354,7,0.65,218,200,226994,287,315201000,65520000,1834240000
6,200,300,0,1105,23787500000,0,52669,2,25292,14,4687,92,17,0,1,24875,52671,8354,7,0.65,218,200,226994,287,315201000,65520000,1834240000
6,200,300,0,1105,23787500000,0,52669,2,25292,14,4687,92,17,0,1,24875,52671,8354,7,0.65,218,200,226994,287,315201000,65520000,1834240000
6,1,300,3,347,23781500000,0,52683,2,25292,754,118086,111,14,96.6843,1,24876,52685,8354,7,1.21,218,1,7977820,287,377376000,65520000,1847750000
6,200,300,0,1105,23787500000,0,52669,2,25292,14,4687,92,17,0,1,24875,52671,8354,7,0.65,218,200,226994,287,315201000,65520000,1834240000
6,124,300,1,466,23781300000,0,53437,2,26021,40,2025,123,14,17.5,1,25610,53439,8354,7,0.44,143,124,668497,287,301326000,65520000,1838510000
6,200,300,1,1483,23781100000,0,53552,2,26029,5,17618,105,15,0,1,25620,53554,8354,7,0.03,218,200,80499,287,325852000,65530100,1842590000
6,200,300,1,1458,23779500000,0,53557,2,26029,221,372941,107,15,90.4977,1,25619,53559,8354,7,0.09,218,200,2409460,287,327654000,65530100,1850740000
6,200,300,1,1458,23779500000,0,53557,2,26029,221,372941,107,15,90.4977,1,25619,53559,8354,7,0.09,218,200,2409460,287,327654000,65530100,1850740000
6,200,300,1,1458,23779500000,0,53557,2,26029,221,372941,107,15,90.4977,1,25619,53559,8354,7,0.09,218,200,2409460,287,327654000,65530100,1850740000
6,200,300,1,1458,23779500000,0,53557,2,26029,221,372941,107,15,90.4977,1,25619,53559,8354,7,0.09,218,200,2409460,287,327654000,65530100,1850740000
6,200,300,1,1458,23779500000,0,53557,2,26029,221,372941,107,15,90.4977,1,25619,53559,8354,7,0.09,218,200,2409460,287,327654000,65530100,1850740000
6,200,300,1,1458,23779500000,0,53557,2,26029,221,372941,107,15,90.4977,1,25619,53559,8354,7,0.09,218,200,2409460,287,327654000,65530100,1850740000
6,200,300,5,568,23771500000,0,53778,2,26229,969,6222,129,13,95.872,1,25819,53780,8354,7,0.66,218,200,10682100,287,383438000,65530100,1848590000
6,130,300,2,472,23769500000,0,54747,2,27158,254,28716,140,12,90.5512,1,26724,54749,8354,7,0.28,218,130,2957230,287,420259000,65530100,1853020000
6,200,300,1,1173,23769300000,0,55075,2,27388,12,10017,126,13,0,1,26957,55077,8354,7,0.06,218,200,159437,287,431748000,65530100,1836190000
6,200,300,1,1173,23769300000,0,55075,2,27388,12,10017,126,13,0,1,26957,55077,8354,7,0.06,218,200,159437,287,431748000,65530100,1836190000
6,200,300,2,1103,23767500000,0,55087,2,27388,226,374580,136,13,90.708,1,26958,55089,8354,7,0.18,218,200,2685060,287,155670000,65513100,1839080000
6,200,300,2,1103,23767500000,0,55087,2,27388,226,374580,136,13,90.708,1,26958,55089,8354,7,0.18,218,200,2685060,287,155670000,65513100,1839080000
6,200,300,2,1103,23767500000,0,55087,2,27388,226,374580,136,13,90.708,1,26958,55089,8354,7,0.18,218,200,2685060,287,155670000,65513100,1839080000
6,200,300,2,1103,23767500000,0,55087,2,27388,226,374580,136,13,90.708,1,26958,55089,8354,7,0.18,218,200,2685060,287,155670000,65513100,1839080000
6,200,300,2,1103,23767500000,0,55087,2,27388,226,374580,136,13,90.708,1,26958,55089,8354,7,0.18,218,200,2685060,287,155670000,65513100,1839080000
6,13,300,3,422,23761100000,0,55313,2,27593,811,8603,154,12,96.0543,1,27173,55315,8354,7,0.1,218,79,8158540,287,251702000,65513100,1854990000
6,64,300,1,409,23760900000,0,56124,2,28372,28,988,154,12,42.8571,1,27942,56126,8354,7,0.24,124,64,868296,287,195322000,65513100,1844260000
6,199,300,1,1035,23760700000,0,56220,2,28386,14,95081,149,14,7.14286,1,27950,56222,8354,7,0.07,218,200,208352,287,212268000,65513100,1841720000
6,199,300,1,1035,23760700000,0,56220,2,28386,14,95081,149,14,7.14286,1,27950,56222,8354,7,0.07,218,200,208352,287,212268000,65513100,1841720000
6,199,300,1,1035,23760700000,0,56220,2,28386,14,95081,149,14,7.14286,1,27950,56222,8354,7,0.07,218,200,208352,287,212268000,65513100,1841720000
6,199,300,1,1035,23760700000,0,56220,2,28386,14,95081,149,14,7.14286,1,27950,56222,8354,7,0.07,218,200,208352,287,212268000,65513100,1841720000
6,199,300,1,1035,23760700000,0,56220,2,28386,14,95081,149,14,7.14286,1,27950,56222,8354,7,0.07,218,200,208352,287,212268000,65513100,1841720000
6,200,300,2,695,23757200000,0,56234,2,28387,427,177980,159,14,94.6136,1,27953,56236,8354,7,0.4,218,200,4891280,287,190275000,65513100,1849340000
6,200,300,2,695,23757200000,0,56234,2,28387,427,177980,159,14,94.6136,1,27953,56236,8354,7,0.4,218,200,4891280,287,190275000,65513100,1849340000
6,0,300,2,374,23754200000,0,56661,2,28791,387,8827,165,15,95.3488,1,28349,56663,8354,7,0.18,218,0,4219340,287,225361000,65519700,1857640000
